date,year,month,product,bank,total_volume,approved_pct,bd_pct,td_pct,total_decline_pct
2022-01-06,2022,1,AEPS,TamilNadu Grama Bank erstwhile Pallavan Grama Bank,0.39,77.23,15.92,5.7,21.62
2022-01-06,2022,1,AEPS,Saptagiri Grameena Bank,0.37,75.46,20.68,2.37,23.05
2022-01-06,2022,1,AEPS,Karnataka Bank,0.33,71.05,27.06,1.49,28.549999999999997
2022-01-07,2022,1,NFS,State Bank of India,110.78,83.94,13.49,1.67,15.16
2022-01-07,2022,1,NFS,Union Bank Of India,35.49,83.57,14.16,1.26,15.42
2022-01-07,2022,1,NFS,Bank Of Baroda,29.82,80.81,17.19,0.98,18.17
2022-01-07,2022,1,NFS,Canara Bank,29.42,83.11,15.34,0.69,16.03
2022-01-07,2022,1,NFS,Punjab National Bank,28.32,80.87,15.28,2.9,18.18
2022-01-07,2022,1,NFS,HDFC Bank,25.83,85.93,12.51,0.46,12.97
2022-01-07,2022,1,NFS,Indian Bank,24.13,81.6,14.85,2.69,17.54
2022-01-07,2022,1,NFS,Bank Of India,19.8,82.15,15.95,0.91,16.86
2022-01-07,2022,1,NFS,ICICI Bank,16.27,86.32,12.22,0.38,12.600000000000001
2022-01-07,2022,1,NFS,Axis Bank,14.86,87.08,10.23,1.57,11.8
2022-01-07,2022,1,NFS,Central Bank of India,13.09,72.62,26.09,0.41,26.5
2022-01-07,2022,1,NFS,Indian Overseas Bank,10.59,81.71,15.22,2.23,17.45
2022-01-07,2022,1,NFS,Federal Bank,8.49,84.22,12.99,1.99,14.98
2022-01-07,2022,1,NFS,UCO Bank,8.41,81.92,15.49,1.62,17.11
2022-01-07,2022,1,NFS,Kotak Mahindra Bank,8.23,78.83,16.42,3.7,20.12
2022-01-07,2022,1,NFS,Bank of Maharashtra,8.05,80.91,15.35,2.74,18.09
2022-01-07,2022,1,NFS,Indusind Bank,6.7,85.6,12.42,1.17,13.59
2022-01-07,2022,1,NFS,IDBI Bank,5.72,83.52,14.89,0.55,15.440000000000001
2022-01-07,2022,1,NFS,Karnataka Bank,4.17,80.84,16.12,2.13,18.25
2022-01-07,2022,1,NFS,Karur Vysya Bank,4.03,82.64,12.16,4.33,16.490000000000002
2022-01-07,2022,1,NFS,Ujjivan Small Finance Bank Limited,3.46,77.41,18.78,2.97,21.75
2022-01-07,2022,1,NFS,Yes Bank Ltd,3.23,86.1,12.15,0.71,12.86
2022-01-07,2022,1,NFS,IDFC,3.14,85.3,13.22,0.49,13.71
2022-01-07,2022,1,NFS,Fino Payments Bank,2.7,77.48,21.13,0.5,21.63
2022-01-07,2022,1,NFS,Bandhan Bank limited,2.64,84.3,13.69,1.06,14.75
2022-01-07,2022,1,NFS,Paytm Payments Bank Ltd,2.4,81.69,16.72,0.61,17.33
2022-01-07,2022,1,NFS,The South Indian Bank,2.4,83.57,13.5,2.08,15.58
2022-01-07,2022,1,NFS,Department of Post,2.12,75.75,21.78,1.68,23.46
2022-01-07,2022,1,NFS,Punjab and Sind Bank,1.96,78.23,20.01,0.7,20.71
2022-01-07,2022,1,NFS,City Union Bank,1.79,83.74,14.43,0.93,15.36
2022-01-07,2022,1,NFS,Jammu and Kashmir Bank,1.71,82.96,15.81,0.16,15.97
2022-01-07,2022,1,NFS,Andhra Pradesh Grameena Vikas Bank,1.66,66.86,30.36,2.12,32.48
2022-01-07,2022,1,NFS,Tamilnaad Mercantile Bank,1.61,78.8,17.59,2.73,20.32
2022-01-07,2022,1,NFS,Yes Bank ? Prepaid ? YP2,1.57,67.75,29.5,2.05,31.55
2022-01-07,2022,1,NFS,Kerala Gramin Bank,1.39,81.39,17.48,0.55,18.03
2022-01-07,2022,1,NFS,Pragathi Krishna Gramin Bank,1.19,78.23,20.51,0.55,21.060000000000002
2022-01-07,2022,1,NFS,Equitas Small Finance Bank Ltd.,1.05,85.09,13.29,0.64,13.93
2022-01-07,2022,1,NFS,ESAF Small Finance Bank,1.04,77.92,20.91,0.43,21.34
2022-01-07,2022,1,NFS,Maharashtra Gramin Bank,1.02,78.49,17.91,2.57,20.48
2022-01-07,2022,1,NFS,Fincare Small Finance Bank Limited,1.01,73.0,25.94,0.35,26.290000000000003
2022-01-07,2022,1,NFS,UTKARSH Small Finance Bank,1.01,86.55,11.78,1.21,12.989999999999998
2022-01-07,2022,1,NFS,AU Small Finance Bank,0.91,83.8,13.2,1.83,15.03
2022-01-07,2022,1,NFS,Saraswat Co-operative Bank,0.86,86.08,11.6,1.06,12.66
2022-01-07,2022,1,NFS,Andhra Pragathi Grameena Bank,0.81,76.72,20.45,1.92,22.369999999999997
2022-01-07,2022,1,NFS,Standard Chartered Bank,0.76,86.41,11.82,0.59,12.41
2022-01-07,2022,1,NFS,RBL Bank Limited,0.72,81.77,13.72,3.5,17.22
2022-01-07,2022,1,NFS,Chhattisgarh  Gramin Bank,0.69,80.48,16.79,1.88,18.669999999999998
2022-01-07,2022,1,NFS,DBS Bank,0.66,79.23,18.97,0.72,19.689999999999998
2022-01-07,2022,1,NFS,Citibank,0.66,88.3,9.33,1.08,10.41
2022-01-07,2022,1,NFS,Lakshmi Vilas Bank,0.64,79.18,14.97,5.04,20.01
2022-01-07,2022,1,AEPS,State Bank of India,75.95,76.58,19.89,3.44,23.330000000000002
2022-01-07,2022,1,AEPS,Punjab National Bank,26.47,80.11,13.63,6.16,19.79
2022-01-07,2022,1,AEPS,Bank of Baroda,19.83,64.99,32.56,2.37,34.93
2022-01-07,2022,1,AEPS,Central Bank of India,18.12,55.23,42.61,2.05,44.66
2022-01-07,2022,1,AEPS,Union Bank of India,17.6,84.64,14.41,0.84,15.25
2022-01-07,2022,1,AEPS,Indian Bank,16.94,77.6,18.48,3.81,22.29
2022-01-07,2022,1,AEPS,Bank of India,13.42,79.25,17.28,3.37,20.650000000000002
2022-01-07,2022,1,AEPS,Baroda Uttar Pradesh Gramin Bank,9.43,77.74,19.66,2.53,22.19
2022-01-07,2022,1,AEPS,Canara Bank,8.88,84.37,14.51,1.01,15.52
2022-01-07,2022,1,AEPS,India Post Payment Bank,7.31,78.64,13.24,1.41,14.65
2022-01-07,2022,1,AEPS,Dakshin Bihar Gramin Bank erstwhile Madhya Bihar Gramin Bank,6.05,87.29,10.54,2.05,12.59
2022-01-07,2022,1,AEPS,Bangiya Gramin Vikash Bank,6.45,83.88,5.94,10.1,16.04
2022-01-07,2022,1,AEPS,UCO Bank,5.75,79.78,16.24,3.86,20.099999999999998
2022-01-07,2022,1,AEPS,Uttar Bihar Grameen Bank,5.18,81.55,15.17,3.18,18.35
2022-01-07,2022,1,AEPS,Indian Overseas Bank,3.9,84.39,14.48,1.01,15.49
2022-01-07,2022,1,AEPS,Baroda Rajasthan Kshetriya Gramin Bank,3.68,85.81,11.85,2.24,14.09
2022-01-07,2022,1,AEPS,Chhattisgarh Rajya Gramin Bank,3.12,75.1,15.86,8.93,24.79
2022-01-07,2022,1,AEPS,Madhya Pradesh Gramin Bank erstwhile Narmada Jhabua Gramin Bank,2.79,86.66,11.22,1.97,13.190000000000001
2022-01-07,2022,1,AEPS,Prathma UP Gramin Bank erstwhile Sarva UP Gramin Bank,2.58,83.96,12.02,3.92,15.94
2022-01-07,2022,1,AEPS,Karnataka Gramin Bank erstwhile Pragathi Krishna Gramin Bank,2.38,80.66,13.06,6.18,19.240000000000002
2022-01-07,2022,1,AEPS,Andhra Pradesh Grameena Vikash Bank,2.45,79.41,13.8,6.67,20.47
2022-01-07,2022,1,AEPS,ICICI Bank,2.36,75.65,17.06,7.17,24.229999999999997
2022-01-07,2022,1,AEPS,Bank of Maharashtra,2.2,82.73,14.93,2.22,17.15
2022-01-07,2022,1,AEPS,Indusind Bank,2.08,81.36,15.71,2.82,18.53
2022-01-07,2022,1,AEPS,Rajasthan Marudhara Gramin Bank,1.92,76.36,13.14,10.37,23.509999999999998
2022-01-07,2022,1,AEPS,Madhyanchal Gramin Bank,1.72,71.31,15.44,13.14,28.58
2022-01-07,2022,1,AEPS,Airtel Payment Bank,1.74,77.58,20.08,2.25,22.33
2022-01-07,2022,1,AEPS,Aryavart Bank erstwhile Gramin Bank of Aryavart,1.66,66.63,28.72,4.54,33.26
2022-01-07,2022,1,AEPS,Utkal Gramin Bank,1.52,77.41,10.54,11.94,22.479999999999997
2022-01-07,2022,1,AEPS,Jharkhand Rajya Gramin Bank erstwhile Vananchal Gramin Bank,1.39,65.53,18.65,15.7,34.349999999999994
2022-01-07,2022,1,AEPS,Andhra Pragathi Grameena Bank,1.41,78.55,18.17,3.19,21.360000000000003
2022-01-07,2022,1,AEPS,Fino Payments Bank,1.35,76.25,17.55,6.11,23.66
2022-01-07,2022,1,AEPS,HDFC Bank,1.25,64.26,31.75,3.93,35.68
2022-01-07,2022,1,AEPS,Telangana Grameena Bank,1.12,82.97,12.74,4.14,16.88
2022-01-07,2022,1,AEPS,Punjab & Sind Bank,1.06,75.95,16.61,7.35,23.96
2022-01-07,2022,1,AEPS,IDBI Bank,0.98,76.69,16.43,6.78,23.21
2022-01-07,2022,1,AEPS,Sarva Haryana Gramin Bank,0.77,81.54,14.53,3.8,18.33
2022-01-07,2022,1,AEPS,Baroda Gujarat Gramin Bank,0.83,76.1,19.67,4.12,23.790000000000003
2022-01-07,2022,1,AEPS,Uttar Banga Kshetriya Gramin Bank,0.81,86.97,11.59,1.33,12.92
2022-01-07,2022,1,AEPS,Odisha Gramya Bank,0.75,83.74,10.82,5.34,16.16
2022-01-07,2022,1,AEPS,Karnataka Vikas Grameena Bank,0.72,79.02,17.91,2.93,20.84
2022-01-07,2022,1,AEPS,Tripura Gramin Bank,0.68,73.48,24.18,2.26,26.439999999999998
2022-01-07,2022,1,AEPS,Axis Bank,0.68,68.25,30.22,1.44,31.66
2022-01-07,2022,1,AEPS,Paytm Payments Bank,0.55,80.17,17.3,2.44,19.740000000000002
2022-01-07,2022,1,AEPS,Punjab Gramin Bank,0.4,69.45,24.35,6.12,30.470000000000002
2022-01-07,2022,1,AEPS,IDFC First Bank,0.39,64.39,18.13,17.38,35.51
2022-01-07,2022,1,AEPS,TamilNadu Grama Bank erstwhile Pallavan Grama Bank,0.36,75.53,15.7,7.61,23.31
2022-01-07,2022,1,AEPS,Saptagiri Grameena Bank,0.33,71.62,22.58,4.5,27.08
2022-01-07,2022,1,AEPS,Karnataka Bank,0.28,67.62,27.74,2.53,30.27
2022-01-07,2022,1,AEPS,Vidarbha Konkan Gramin Bank,0.27,85.0,12.43,2.47,14.9
2022-01-08,2022,1,NFS,State Bank of India,108.2,84.36,13.93,0.71,14.64
2022-01-08,2022,1,NFS,Union Bank Of India,35.37,84.37,14.18,0.51,14.69
2022-01-08,2022,1,NFS,Bank Of Baroda,30.49,80.97,17.34,0.72,18.06
2022-01-08,2022,1,NFS,Canara Bank,30.01,82.51,15.69,1.01,16.7
2022-01-08,2022,1,NFS,Punjab National Bank,27.23,83.97,14.28,0.8,15.08
2022-01-08,2022,1,NFS,HDFC Bank,26.61,85.9,12.69,0.39,13.08
2022-01-08,2022,1,NFS,Indian Bank,24.18,81.92,14.8,2.48,17.28
2022-01-08,2022,1,NFS,Bank Of India,19.98,82.7,15.83,0.47,16.3
2022-01-08,2022,1,NFS,ICICI Bank,16.28,85.92,12.65,0.38,13.030000000000001
2022-01-08,2022,1,NFS,Axis Bank,15.02,86.77,10.36,1.84,12.2
2022-01-08,2022,1,NFS,Central Bank of India,12.93,72.18,26.07,0.93,27.0
2022-01-08,2022,1,NFS,Indian Overseas Bank,11.07,79.99,15.08,4.16,19.240000000000002
2022-01-08,2022,1,NFS,UCO Bank,8.49,81.3,15.84,1.95,17.79
2022-01-08,2022,1,NFS,Kotak Mahindra Bank,8.41,80.34,16.32,2.29,18.61
2022-01-08,2022,1,NFS,Bank of Maharashtra,8.41,80.94,15.14,2.99,18.130000000000003
2022-01-08,2022,1,NFS,Federal Bank,8.36,85.61,13.13,0.49,13.620000000000001
2022-01-08,2022,1,NFS,Indusind Bank,7.0,86.5,12.42,0.34,12.76
2022-01-08,2022,1,NFS,IDBI Bank,5.97,81.49,14.4,3.17,17.57
2022-01-08,2022,1,NFS,Karur Vysya Bank,4.11,78.85,12.31,8.07,20.380000000000003
2022-01-08,2022,1,NFS,Karnataka Bank,4.09,81.82,16.47,0.83,17.299999999999997
2022-01-08,2022,1,NFS,Ujjivan Small Finance Bank Limited,3.61,76.02,18.53,4.68,23.21
2022-01-08,2022,1,NFS,Yes Bank Ltd,3.45,84.84,13.59,0.62,14.209999999999999
2022-01-08,2022,1,NFS,IDFC,3.23,83.97,14.81,0.29,15.1
2022-01-08,2022,1,NFS,Fino Payments Bank,2.98,76.46,22.08,0.63,22.709999999999997
2022-01-08,2022,1,NFS,Bandhan Bank limited,2.66,83.85,14.18,1.13,15.309999999999999
2022-01-08,2022,1,NFS,The South Indian Bank,2.4,85.21,12.75,1.22,13.97
2022-01-08,2022,1,NFS,Paytm Payments Bank Ltd,2.35,81.92,16.75,0.39,17.14
2022-01-08,2022,1,NFS,Department of Post,2.15,73.02,20.13,6.14,26.27
2022-01-08,2022,1,NFS,Punjab and Sind Bank,2.05,78.58,18.52,1.9,20.419999999999998
2022-01-08,2022,1,NFS,City Union Bank,1.81,84.44,14.08,0.67,14.75
2022-01-08,2022,1,NFS,Jammu and Kashmir Bank,1.74,77.6,21.15,0.32,21.47
2022-01-08,2022,1,NFS,Tamilnaad Mercantile Bank,1.73,76.04,17.97,5.21,23.18
2022-01-08,2022,1,NFS,Yes Bank ? Prepaid ? YP2,1.58,68.4,25.31,5.6,30.909999999999997
2022-01-08,2022,1,NFS,Kerala Gramin Bank,1.4,81.44,17.34,0.69,18.03
2022-01-08,2022,1,NFS,Andhra Pradesh Grameena Vikas Bank,1.33,66.04,30.65,2.73,33.379999999999995
2022-01-08,2022,1,NFS,UTKARSH Small Finance Bank,1.21,88.57,10.2,0.82,11.02
2022-01-08,2022,1,NFS,Pragathi Krishna Gramin Bank,1.15,78.54,19.97,0.81,20.779999999999998
2022-01-08,2022,1,NFS,Equitas Small Finance Bank Ltd.,1.09,84.94,13.68,0.49,14.17
2022-01-08,2022,1,NFS,Fincare Small Finance Bank Limited,1.05,72.08,26.65,0.59,27.24
2022-01-08,2022,1,NFS,ESAF Small Finance Bank,0.97,77.21,20.04,2.08,22.119999999999997
2022-01-08,2022,1,NFS,Maharashtra Gramin Bank,0.96,81.43,16.7,0.85,17.55
2022-01-08,2022,1,NFS,AU Small Finance Bank,0.94,85.18,13.24,0.42,13.66
2022-01-08,2022,1,NFS,Saraswat Co-operative Bank,0.89,87.46,9.84,1.48,11.32
2022-01-08,2022,1,NFS,Standard Chartered Bank,0.75,86.16,12.41,0.35,12.76
2022-01-08,2022,1,NFS,Andhra Pragathi Grameena Bank,0.74,75.76,21.26,2.18,23.44
2022-01-08,2022,1,NFS,RBL Bank Limited,0.72,83.95,14.53,0.57,15.1
2022-01-08,2022,1,NFS,Chhattisgarh  Gramin Bank,0.69,80.77,16.28,2.09,18.37
2022-01-08,2022,1,NFS,DBS Bank,0.64,81.05,17.25,0.64,17.89
2022-01-08,2022,1,NFS,Citibank,0.63,88.28,9.61,0.94,10.549999999999999
2022-01-08,2022,1,NFS,Lakshmi Vilas Bank,0.61,82.43,14.86,1.9,16.759999999999998
2022-01-08,2022,1,AEPS,State Bank of India,81.56,62.57,14.29,23.09,37.379999999999995
2022-01-08,2022,1,AEPS,Punjab National Bank,29.74,74.84,11.93,13.11,25.04
2022-01-08,2022,1,AEPS,Indian Bank,20.31,61.19,13.32,25.4,38.72
2022-01-08,2022,1,AEPS,Bank of Baroda,20.1,56.1,41.23,2.59,43.81999999999999
2022-01-08,2022,1,AEPS,Union Bank of India,18.29,81.37,15.21,3.31,18.52
2022-01-08,2022,1,AEPS,Central Bank of India,15.03,57.72,33.48,8.7,42.17999999999999
2022-01-08,2022,1,AEPS,Bank of India,14.43,78.63,16.5,4.76,21.259999999999998
2022-01-08,2022,1,AEPS,Baroda Uttar Pradesh Gramin Bank,12.01,80.15,17.59,2.17,19.759999999999998
2022-01-08,2022,1,AEPS,Canara Bank,8.75,83.34,14.29,2.27,16.56
2022-01-08,2022,1,AEPS,India Post Payment Bank,7.6,79.89,12.02,2.79,14.809999999999999
2022-01-08,2022,1,AEPS,Dakshin Bihar Gramin Bank erstwhile Madhya Bihar Gramin Bank,6.59,85.12,9.59,5.18,14.77
2022-01-08,2022,1,AEPS,Uttar Bihar Grameen Bank,5.51,82.89,13.06,3.95,17.01
2022-01-08,2022,1,AEPS,UCO Bank,5.89,82.45,12.91,4.53,17.44
2022-01-08,2022,1,AEPS,Bangiya Gramin Vikash Bank,6.05,80.5,3.81,15.61,19.419999999999998
2022-01-08,2022,1,AEPS,Indian Overseas Bank,4.13,84.5,10.03,5.36,15.39
2022-01-08,2022,1,AEPS,Baroda Rajasthan Kshetriya Gramin Bank,3.35,86.99,10.55,2.39,12.940000000000001
2022-01-08,2022,1,AEPS,Prathma UP Gramin Bank erstwhile Sarva UP Gramin Bank,3.31,85.16,10.47,4.25,14.72
2022-01-08,2022,1,AEPS,Chhattisgarh Rajya Gramin Bank,2.66,76.94,14.73,8.21,22.94
2022-01-08,2022,1,AEPS,Madhya Pradesh Gramin Bank erstwhile Narmada Jhabua Gramin Bank,2.66,85.96,11.02,2.91,13.93
2022-01-08,2022,1,AEPS,Bank of Maharashtra,2.42,76.38,11.36,12.15,23.509999999999998
2022-01-08,2022,1,AEPS,Aryavart Bank erstwhile Gramin Bank of Aryavart,2.35,68.32,28.22,3.36,31.58
2022-01-08,2022,1,AEPS,Indusind Bank,2.3,76.95,18.83,4.12,22.95
2022-01-08,2022,1,AEPS,Karnataka Gramin Bank erstwhile Pragathi Krishna Gramin Bank,1.93,83.21,14.84,1.84,16.68
2022-01-08,2022,1,AEPS,Rajasthan Marudhara Gramin Bank,1.83,79.21,12.33,8.37,20.7
2022-01-08,2022,1,AEPS,ICICI Bank,1.85,79.11,16.22,4.58,20.799999999999997
2022-01-08,2022,1,AEPS,Airtel Payment Bank,1.84,77.79,18.93,3.17,22.1
2022-01-08,2022,1,AEPS,Fino Payments Bank,1.73,51.45,39.97,8.48,48.45
2022-01-08,2022,1,AEPS,Madhyanchal Gramin Bank,1.61,74.98,12.35,12.55,24.9
2022-01-08,2022,1,AEPS,Utkal Gramin Bank,1.43,69.25,19.56,11.07,30.63
2022-01-08,2022,1,AEPS,Andhra Pradesh Grameena Vikash Bank,1.31,83.64,13.99,2.29,16.28
2022-01-08,2022,1,AEPS,Jharkhand Rajya Gramin Bank erstwhile Vananchal Gramin Bank,1.28,69.38,15.86,14.66,30.52
2022-01-08,2022,1,AEPS,Punjab & Sind Bank,1.21,71.66,14.18,14.04,28.22
2022-01-08,2022,1,AEPS,HDFC Bank,1.29,61.33,30.33,8.27,38.599999999999994
2022-01-08,2022,1,AEPS,Andhra Pragathi Grameena Bank,1.01,75.73,16.16,8.04,24.2
2022-01-08,2022,1,AEPS,Baroda Gujarat Gramin Bank,0.91,79.24,17.68,2.99,20.67
2022-01-08,2022,1,AEPS,IDBI Bank,0.97,75.96,19.59,4.34,23.93
2022-01-08,2022,1,AEPS,Uttar Banga Kshetriya Gramin Bank,0.73,86.36,11.16,2.37,13.530000000000001
2022-01-08,2022,1,AEPS,Sarva Haryana Gramin Bank,0.66,81.75,12.11,6.02,18.13
2022-01-08,2022,1,AEPS,Karnataka Vikas Grameena Bank,0.65,75.77,18.44,5.69,24.130000000000003
2022-01-08,2022,1,AEPS,Axis Bank,0.7,68.15,29.79,1.95,31.74
2022-01-08,2022,1,AEPS,Tripura Gramin Bank,0.67,69.21,28.85,1.86,30.71
2022-01-08,2022,1,AEPS,Odisha Gramya Bank,0.63,81.87,9.71,8.28,17.990000000000002
2022-01-08,2022,1,AEPS,Paytm Payments Bank,0.64,65.85,17.94,16.1,34.040000000000006
2022-01-08,2022,1,AEPS,Telangana Grameena Bank,0.59,86.01,9.83,4.06,13.89
2022-01-08,2022,1,AEPS,Punjab Gramin Bank,0.43,71.08,23.56,5.23,28.79
2022-01-08,2022,1,AEPS,IDFC First Bank,0.42,60.55,17.54,21.81,39.349999999999994
2022-01-08,2022,1,AEPS,TamilNadu Grama Bank erstwhile Pallavan Grama Bank,0.34,76.05,16.28,6.56,22.84
2022-01-08,2022,1,AEPS,Vidarbha Konkan Gramin Bank,0.28,86.16,11.28,2.41,13.69
2022-01-08,2022,1,AEPS,Karnataka Bank,0.25,71.93,26.55,1.4,27.95
2022-01-08,2022,1,AEPS,Saptagiri Grameena Bank,0.25,73.38,20.85,4.13,24.98
2022-01-09,2022,1,NFS,State Bank of India,104.15,85.44,13.31,0.19,13.5
2022-01-09,2022,1,NFS,Union Bank Of India,33.75,84.34,14.53,0.16,14.69
2022-01-09,2022,1,NFS,Bank Of Baroda,30.31,80.76,17.64,0.57,18.21
2022-01-09,2022,1,NFS,Canara Bank,28.92,83.68,14.86,0.6,15.459999999999999
2022-01-09,2022,1,NFS,Punjab National Bank,27.63,81.41,17.19,0.22,17.41
2022-01-09,2022,1,NFS,HDFC Bank,25.75,86.27,12.32,0.35,12.67
2022-01-09,2022,1,NFS,Indian Bank,23.03,82.5,15.1,1.03,16.13
2022-01-09,2022,1,NFS,Bank Of India,18.92,82.82,15.76,0.37,16.13
2022-01-09,2022,1,NFS,ICICI Bank,15.29,86.47,12.24,0.19,12.43
2022-01-09,2022,1,NFS,Axis Bank,14.33,87.45,10.11,1.12,11.23
2022-01-09,2022,1,NFS,Central Bank of India,11.68,76.0,22.81,0.33,23.139999999999997
2022-01-09,2022,1,NFS,Indian Overseas Bank,10.63,81.16,15.55,2.08,17.630000000000003
2022-01-09,2022,1,NFS,UCO Bank,8.65,79.41,16.08,3.27,19.349999999999998
2022-01-09,2022,1,NFS,Kotak Mahindra Bank,8.03,82.6,16.0,0.26,16.26
2022-01-09,2022,1,NFS,Federal Bank,7.94,86.9,12.02,0.08,12.1
2022-01-09,2022,1,NFS,Bank of Maharashtra,7.84,81.68,15.57,0.57,16.14
2022-01-09,2022,1,NFS,Indusind Bank,7.73,86.44,12.18,0.67,12.85
2022-01-09,2022,1,NFS,IDBI Bank,5.53,80.97,13.71,4.32,18.03
2022-01-09,2022,1,NFS,Karur Vysya Bank,3.95,79.34,12.71,7.13,19.84
2022-01-09,2022,1,NFS,Karnataka Bank,3.91,82.03,16.72,0.26,16.98
2022-01-09,2022,1,NFS,Ujjivan Small Finance Bank Limited,3.62,76.55,19.68,2.9,22.58
2022-01-09,2022,1,NFS,Yes Bank Ltd,3.44,85.18,13.34,0.05,13.39
2022-01-09,2022,1,NFS,IDFC,3.3,84.86,13.83,0.32,14.15
2022-01-09,2022,1,NFS,Fino Payments Bank,2.96,76.75,22.1,0.25,22.35
2022-01-09,2022,1,NFS,Bandhan Bank limited,2.76,84.48,14.37,0.22,14.59
2022-01-09,2022,1,NFS,The South Indian Bank,2.32,84.7,13.42,0.89,14.31
2022-01-09,2022,1,NFS,Department of Post,2.02,76.7,21.15,1.16,22.31
2022-01-09,2022,1,NFS,Paytm Payments Bank Ltd,1.99,80.25,18.25,0.31,18.56
2022-01-09,2022,1,NFS,Punjab and Sind Bank,1.99,78.55,18.65,1.81,20.459999999999997
2022-01-09,2022,1,NFS,City Union Bank,1.72,84.55,14.06,0.49,14.55
2022-01-09,2022,1,NFS,Jammu and Kashmir Bank,1.57,83.25,15.68,0.07,15.75
2022-01-09,2022,1,NFS,Tamilnaad Mercantile Bank,1.53,80.55,17.72,0.72,18.439999999999998
2022-01-09,2022,1,NFS,Yes Bank ? Prepaid ? YP2,1.48,69.61,29.22,0.43,29.65
2022-01-09,2022,1,NFS,Kerala Gramin Bank,1.44,81.39,16.61,1.35,17.96
2022-01-09,2022,1,NFS,Andhra Pradesh Grameena Vikas Bank,1.28,66.35,31.45,1.52,32.97
2022-01-09,2022,1,NFS,Fincare Small Finance Bank Limited,1.18,71.11,27.86,0.23,28.09
2022-01-09,2022,1,NFS,Pragathi Krishna Gramin Bank,1.11,76.14,22.03,1.06,23.09
2022-01-09,2022,1,NFS,Equitas Small Finance Bank Ltd.,1.09,85.78,12.99,0.32,13.31
2022-01-09,2022,1,NFS,ESAF Small Finance Bank,1.03,78.55,20.38,0.19,20.57
2022-01-09,2022,1,NFS,UTKARSH Small Finance Bank,1.01,86.94,12.1,0.37,12.469999999999999
2022-01-09,2022,1,NFS,Maharashtra Gramin Bank,0.97,78.13,20.22,0.57,20.79
2022-01-09,2022,1,NFS,AU Small Finance Bank,0.93,85.47,13.25,0.18,13.43
2022-01-09,2022,1,NFS,Saraswat Co-operative Bank,0.83,88.74,9.83,0.17,10.0
2022-01-09,2022,1,NFS,RBL Bank Limited,0.71,83.58,14.1,1.34,15.44
2022-01-09,2022,1,NFS,Chhattisgarh  Gramin Bank,0.7,80.45,16.26,2.4,18.66
2022-01-09,2022,1,NFS,Standard Chartered Bank,0.7,86.58,11.99,0.3,12.290000000000001
2022-01-09,2022,1,NFS,Andhra Pragathi Grameena Bank,0.69,76.04,21.04,2.02,23.06
2022-01-09,2022,1,NFS,DBS Bank,0.62,78.04,16.68,2.69,19.37
2022-01-09,2022,1,NFS,Lakshmi Vilas Bank,0.58,83.52,14.96,0.18,15.14
2022-01-09,2022,1,NFS,Citibank,0.57,89.0,9.41,0.39,9.8
2022-01-09,2022,1,AEPS,State Bank of India,77.91,72.13,18.02,9.01,27.03
2022-01-09,2022,1,AEPS,Punjab National Bank,26.63,81.81,12.57,4.83,17.4
2022-01-09,2022,1,AEPS,Indian Bank,17.23,78.49,17.05,3.67,20.72
2022-01-09,2022,1,AEPS,Union Bank of India,16.96,82.08,13.83,3.28,17.11
2022-01-09,2022,1,AEPS,Bank of Baroda,16.71,60.58,34.99,3.81,38.800000000000004
2022-01-09,2022,1,AEPS,Bank of India,14.34,79.58,15.72,3.88,19.6
2022-01-09,2022,1,AEPS,Central Bank of India,13.01,64.44,27.29,7.48,34.769999999999996
2022-01-09,2022,1,AEPS,Baroda Uttar Pradesh Gramin Bank,9.93,80.03,15.6,3.59,19.189999999999998
2022-01-09,2022,1,AEPS,Canara Bank,8.27,82.8,14.15,2.27,16.42
2022-01-09,2022,1,AEPS,Dakshin Bihar Gramin Bank erstwhile Madhya Bihar Gramin Bank,6.63,69.42,8.21,21.44,29.650000000000002
2022-01-09,2022,1,AEPS,India Post Payment Bank,6.81,81.1,12.06,1.6,13.66
2022-01-09,2022,1,AEPS,Bangiya Gramin Vikash Bank,6.76,76.47,4.54,18.42,22.96
2022-01-09,2022,1,AEPS,UCO Bank,6.01,81.36,12.29,5.54,17.83
2022-01-09,2022,1,AEPS,Uttar Bihar Grameen Bank,4.67,82.84,13.74,2.57,16.31
2022-01-09,2022,1,AEPS,Indian Overseas Bank,4.02,83.13,9.06,7.06,16.12
2022-01-09,2022,1,AEPS,Baroda Rajasthan Kshetriya Gramin Bank,2.83,85.75,10.02,3.37,13.39
2022-01-09,2022,1,AEPS,Chhattisgarh Rajya Gramin Bank,2.7,66.9,13.68,18.55,32.230000000000004
2022-01-09,2022,1,AEPS,Prathma UP Gramin Bank erstwhile Sarva UP Gramin Bank,2.73,78.02,11.15,10.07,21.22
2022-01-09,2022,1,AEPS,Madhya Pradesh Gramin Bank erstwhile Narmada Jhabua Gramin Bank,2.58,75.86,19.8,3.4,23.2
2022-01-09,2022,1,AEPS,Indusind Bank,2.55,76.08,14.7,8.44,23.14
2022-01-09,2022,1,AEPS,Bank of Maharashtra,2.41,73.21,9.12,16.83,25.949999999999996
2022-01-09,2022,1,AEPS,Utkal Gramin Bank,2.2,56.77,11.99,30.52,42.51
2022-01-09,2022,1,AEPS,Jharkhand Rajya Gramin Bank erstwhile Vananchal Gramin Bank,1.86,64.4,13.91,20.73,34.64
